client_id,visit_id,variation,minutes_spent
1641046,251538101_84595525158_168349,control,0
3085019,740423576_75122925830_432386,test,0
8180806,302132619_34303939658_550588,control,0
6168523,949182868_1616813385_804664,control,0
5370248,426872583_94394153540_844612,test,0
2659289,785582365_91146881088_344696,control,0
842266,992594349_44850072849_49773,control,0
1249453,810957806_35837135181_609029,test,0
5836080,985537741_51035469347_152145,control,0
5534228,430705341_91751671357_97558,control,0
4427256,527630707_29086476239_551891,test,0
5820957,655802467_80385191525_646662,test,0
5402293,309067885_21027949137_487640,control,0
8356631,364044980_65251080167_813042,control,0
3894560,13799414_54744483435_802828,test,0
2094380,356526603_96556705064_186898,control,0
8756155,554065707_13846378369_261227,control,0
2094380,729970739_36508692879_136300,control,0
3894560,143557798_15320366919_641253,test,0
1591385,814286875_5825674706_177304,control,0
3894560,370995966_70979505159_287319,test,0
8288642,693230546_24050452113_772249,control,0
5233012,118361130_63376615853_153915,test,0
6477372,359763862_40115453999_710586,test,0
3907819,184259282_82910049257_311831,control,0
3876094,291228228_19337489574_876934,control,0
7389758,488955589_98373179787_760227,control,0
2010335,478103142_56460726665_870614,test,0
7956518,49423447_85960056209_951036,test,0
9256197,731083521_85491598328_72967,control,0
7851703,238696419_37737310663_219316,control,0
9199823,76103723_73099230069_84833,test,0
3104853,934505098_70384947618_646060,control,0
1051156,489929988_78725525489_291923,control,0
108335,553081715_95559405778_757933,control,0
3821408,475879460_37408020132_653057,test,0
610964,664589339_26299464672_89800,control,0
4794519,222210985_66028153919_824399,control,0
1126062,177410764_37152849743_556956,control,0
1126062,78761049_2054856168_589269,control,0
8778577,899335798_27963518482_374445,test,0
8778577,967842088_88019316197_591511,test,0
5389637,547148501_99022030109_510401,control,0
678259,456675909_92586942992_633235,control,0
678259,23070708_10653293741_327197,control,0
2765727,657142649_3782490170_78272,control,0
4567551,718335498_9537115850_301058,test,0
1318873,579881853_377891980_368708,control,0
1318873,837826340_81690155681_645643,control,0
5012941,92729533_76601258748_225365,control,0
5606455,572843761_18032245691_185532,test,0
4326649,82376727_65300114928_377655,control,0
8019243,59744278_98363561535_702916,control,0
8410293,504131201_18367382983_762921,test,0
4130408,641646460_50278788330_8811,test,0
5154371,56142558_2478312083_759293,test,0
3627337,310556575_52135140719_657906,test,0
3968834,779029975_23697862834_778692,control,0
3968834,472792784_48129586071_751522,control,0
7409414,351168038_13916110839_13163,test,0
7409414,189396870_92712075432_715634,test,0
973942,997793979_8067672607_713194,test,0
6421088,245746876_94640280493_719249,control,0
3090130,821936300_86501712975_465224,control,0
3090130,402737344_21294011691_518396,control,0
250645,670673669_57372027940_455689,test,0
250645,290685145_24358942493_297951,test,0
250645,995510002_23272374291_286172,test,0
250645,946673580_3221212979_976457,test,0
4288230,661946536_30702242965_193812,control,0
250645,31209889_18888782787_15573,test,0
6298044,489362357_26134672662_400078,test,0
6298044,692325559_11610388780_411098,test,0
5356143,660627821_52822394274_978356,test,0
4882149,546971488_81140698228_42567,control,0
1830238,753006831_56191394298_25108,test,0
1259337,779476752_70666584806_846269,test,0
3860703,448989279_53933974135_13459,control,0
1892394,170243676_62753725018_205348,control,0
4960297,587733270_61651485309_399201,control,0
8602447,173420036_24439096422_544448,control,0
9811778,429103530_37923767704_557144,test,0
382317,692954165_13415909029_493121,test,0
4344684,429387186_88881294517_122961,test,0
8602447,362281541_82557061308_744776,control,0
2361862,613072167_81897661253_265824,control,0
7695829,987068674_83659046400_669851,control,0
5304521,215501231_39871857589_180497,test,0
9663163,258467018_78091412455_933515,control,0
5888619,774174668_99901545394_498367,control,0
9744577,236398796_48909217699_349744,test,0
8581712,129700790_98182628043_469889,control,0
7088127,515028108_73498029758_566927,control,0
573411,417024009_70113276674_316257,control,0
9663163,524979881_33126556519_277675,control,0
6044746,257238177_33082372840_430021,test,0
8689214,164770494_4892358696_493445,test,0
3025285,598299820_38653890948_108730,control,0
6363082,102107667_79348620618_407005,control,0
6627522,121988735_17617628422_150178,test,0
4794611,408326291_11722383739_299397,test,0
8689214,973221334_37589984876_614081,test,0
1358693,553826976_40316619359_506809,test,0
9119345,2809493_90234435540_107612,control,0
1935338,578871391_93695855916_907430,control,0
5537155,627280679_80449138882_747178,test,0
9623521,960077119_12876982405_215012,control,0
4794611,414386513_52577733977_130098,test,0
4794611,705142604_64150521082_560500,test,0
9119345,924548421_99783765453_760356,control,0
7945614,514484361_34483714403_115395,control,0
1808108,931839878_63844811762_296294,control,0
1622083,527511855_86478771130_483109,control,0
4303434,402476279_14475678889_255738,test,0
8328204,392361597_25105842626_183706,test,0
3885325,731573333_75393828457_997555,test,0
6250513,111682113_1339125385_360708,control,0
7469760,48244978_30848764917_176506,control,0
5327642,58590958_13640256151_66916,test,0
4917843,434849814_19892080963_363189,test,0
9935587,700718459_22734231822_791176,test,0
3653861,50704080_1577802862_516661,control,0
3295995,247415951_26430701249_50817,control,0
636206,306259404_5411937627_574905,control,0
4981705,731668249_57710483777_349597,test,0
4260858,704691983_23996930597_502291,control,0
8230414,952095005_40337604407_64727,test,0
4521081,813016293_94205053519_864892,test,0
3306820,788287866_31633748096_589081,control,0
9068935,618799315_34156030493_232432,test,0
971861,828184485_12892465277_645606,control,0
7278892,521361064_96798505742_684823,control,0
2532328,312685326_49110453125_54529,control,0
883820,871996029_33809003234_564242,control,0
8281229,484297609_53768683620_91448,control,0
3723932,535795960_78852950812_339095,control,0
3723932,441519717_26745633847_77693,control,0
2292390,326418873_13780369541_147860,test,0
256325,239641675_30982369136_883742,test,0
313261,10485582_53453454481_438325,control,0
7739194,366341967_48006626336_651867,test,0
8338945,482719144_2156937534_424365,control,0
3658689,448653571_57490371631_710039,control,0
7366818,125738635_54324995248_426539,control,0
6961727,670892089_77958071690_479853,control,0
8597986,49954126_75303968649_275517,control,0
6118145,4689876_92824270692_661331,control,0
5171878,259140217_91453662681_848121,test,0
478688,37685653_20454386064_452609,test,0
129549,609291044_79239489610_551418,control,0
637085,180072367_40818232703_195192,test,0
637085,820495876_46761830053_358209,test,0
478688,340665929_46075122520_907098,test,0
4494146,601310914_51237617759_949279,control,0
1651334,737201168_21655872721_29871,control,0
8455839,402335438_33091153459_919760,test,0
386570,669611688_84119847496_592485,control,0
6848035,658612841_21816628634_16189,control,0
1651334,874902865_7896982996_275766,control,0
8455839,658723875_96790088354_841560,test,0
3875884,986993128_34948107329_475278,test,0
5380969,861403562_98001884605_385471,control,0
2232360,744082942_26426603117_424785,control,0
7812894,102080539_2157046535_369903,control,0
415158,981631862_62657476949_157649,control,0
7566980,830172124_66181366_341158,control,0
197335,78742955_17434934914_285989,control,0
8784209,29981600_19288206602_987850,test,0
6379532,57796722_45061066630_831530,control,0
5059032,560551562_40056056272_84119,control,0
8499514,244543669_26567476154_144019,control,0
2552887,687659992_58975929904_760726,control,0
1320032,996455559_57089660195_113839,test,0
62837,327442728_8911658620_326140,control,0
2667499,903150148_19051467053_768363,test,0
2244717,907945496_77999066199_370912,test,0
6655084,598620766_4563015221_186966,control,0
3543043,323810429_14051487074_167859,control,0
7181572,485186979_5345847743_875209,test,0
6724007,43809744_77544628881_336914,control,0
2829245,670419967_83400469174_922056,control,0
5671597,853566071_1282592557_218712,control,0
4528250,224069409_59393194314_974774,test,0
4167002,160745518_49893394379_733530,test,0
9543621,489336745_37388838310_637868,test,0
4460396,646643597_84069218338_84083,test,0
9676119,393525976_74841658587_854157,test,0
5146890,190081774_97464620181_882725,control,0
9676119,928812910_57898280744_214676,test,0
5146890,613595170_57832254616_192621,control,0
9676119,71867219_62322943051_170684,test,0
8464036,115948101_84678642128_563482,control,0
1803928,492118693_1850326867_871633,test,0
5117645,185637571_23966508651_159669,test,0
5074532,981580190_77224693340_878913,test,0
1046160,387493838_95049577369_295958,test,0
5616378,385905499_14918992004_508308,test,0
2947592,451133871_65018805473_172283,test,0
9398009,290640144_87455455354_960349,test,0
5579180,949266234_27243436092_367131,control,0
5579180,215150252_48341212547_249326,control,0
9234577,804655596_18904231927_819871,test,0
7964576,619974377_8078676356_514963,control,0
7369619,890585563_30130120511_667066,control,0
5579180,116994582_6023511216_835344,control,0
5579180,228883270_27621551983_651603,control,0
517835,237822174_53648411421_128567,control,0
7964576,177452327_80260490134_241495,control,0
9516885,621797133_49272768882_171732,test,0
4458514,666538499_33512406615_868451,test,0
1622006,676647399_42914136867_66961,test,0
1368,784065271_45379483290_309335,control,0
725905,656324630_24039509604_546794,control,0
725801,909775218_80989732514_880524,control,0
725801,708886525_75032667154_867699,control,0
883739,878195408_26599558925_169869,test,0
9034156,262174529_34043991231_552434,control,0
4863323,250091202_4589493437_792532,control,0
728244,596678451_72529180246_784557,control,0
1008574,401933172_49470921941_732458,control,0
8072283,730910064_57601345972_517277,test,0
2611548,21858521_64651852059_115341,control,0
4289078,181213315_80176199427_920025,control,0
1341853,944460829_34942721451_558111,control,0
1341853,891434708_56366017550_489101,control,0
9998964,448452610_76147168193_961371,test,0
1341853,700608758_33229530293_181770,control,0
9554031,973576746_22512681965_774683,control,0
2717764,692916380_55239195192_923137,test,0
6474767,996776391_96051273528_844871,control,0
6441726,342374913_10714023725_970986,test,0
4632193,903281230_41309405731_450546,test,0
2057447,738600034_62027738449_96167,control,0
1013448,907699099_9125127954_514284,test,0
2166089,173088056_74642020359_201823,control,0
8203556,911827417_81404970240_79739,test,0
7195266,624312587_59674245651_676913,control,0
8626474,936339959_60672683862_417061,test,0
2903686,550707522_14560359081_826604,test,0
7468005,242136015_35145623837_614676,control,0
8964166,685159431_28510191533_699439,test,0
5953166,506367185_94843161842_183585,control,0
5585394,447299271_16035505721_484438,test,0
6728056,614432393_95327225375_478762,control,0
3329846,309160870_2514968854_288847,control,0
6023550,176152514_98065681128_636247,test,0
1562045,71954691_44810191073_495385,test,0
278866,248446373_95962019756_645805,control,0
9441097,325275466_94047777153_385671,control,0
3449296,574340330_77813422503_939675,test,0
1423635,224045805_81581932419_726835,control,0
9325547,745536246_61730583342_45976,control,0
9828652,318537014_80360360994_407277,control,0
937877,290433486_80176619742_133263,test,0
1813423,405822884_22548871218_84941,test,0
3672422,807687437_71106201916_739172,test,0
6990098,770505736_11493237436_169592,control,0
1813423,945455679_96107078005_573780,test,0
937877,935991551_73439424356_739307,test,0
8975963,41717205_82498655088_971453,control,0
8680964,68572833_51043072372_819181,control,0
4500691,721334716_98175951429_134789,test,0
9064720,170384315_11422528810_459628,control,0
9200596,898348654_83580897119_718306,control,0
7117496,784074900_99005053644_832764,test,0
8680964,387670944_13588547114_737859,control,0
8680964,710825132_70866482620_863106,control,0
4311765,93812124_73765096762_882543,control,0
4500691,637852185_83193642831_989569,test,0
8680964,361345913_18635500306_6765,control,0
6005042,110509290_65780675794_198329,control,0
9202242,706407693_69125361211_553214,control,0
5146873,627141677_34098385746_111785,control,0
4409389,274703637_19448608046_85053,test,0
7154384,156765102_11766386239_217314,control,0
9514332,867097431_21322441995_824469,control,0
693528,136939229_77310639250_359581,test,0
6253013,293738752_60095920703_983856,test,0
4926147,478629064_4386180921_190439,control,0
4422650,301450591_8933908156_539438,control,0
6826961,121045920_96406106719_624512,test,0
5667641,485275417_45045980534_310004,control,0
7167841,429874109_33462606461_307381,test,0
5576202,368161489_40808791457_951390,control,0
6826961,834246745_55974683975_226004,test,0
6826961,488491808_57486211178_449567,test,0
7406300,28964644_13150420521_272988,control,0
1571787,906674212_81661878538_701307,control,0
6024983,179732895_30270749251_612688,control,0
2030263,143068009_96464001111_893588,test,0
1400164,68921966_82232711829_430201,test,0
6661617,167429959_42847834343_474646,test,0
2030263,665583979_53034637804_581605,test,0
9890560,993586735_59472331261_119436,test,0
9896387,104893454_90760084160_255538,control,0
3587545,137641938_925825454_18080,test,0
